Wavelength,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
683.204000,17804.500000,12479.300000,10060.200000,9030.240000,8576.150000,7971.380000,7482.200000,8262.410000,7354.230000,6214.870000,5754.590000,5539.930000,5189.040000,4573.950000,4225.120000,4220.990000,4159.070000,3971.240000,3717.360000,3463.490000,3201.350000,3044.480000,2900.000000,2800.920000,2784.410000,2920.640000,3155.940000,3360.280000,3636.870000,3828.820000,3983.630000,4586.330000,5880.490000,4103.340000,3797.860000,3853.590000,3870.100000,3872.170000,3896.940000,3901.060000,3771.030000,3595.580000,3438.720000,3560.500000,3521.280000,3434.590000,3585.260000,3643.060000,3385.050000,2990.820000,3275.660000,3308.680000,3203.410000,3069.250000,3323.130000,3347.900000,3382.990000,3155.940000,3205.480000,3347.900000,3653.380000,3915.510000,3465.550000,3843.270000,3663.700000,3585.260000,3502.700000,3382.990000,3473.810000,3620.350000,3647.190000,3863.910000,3839.140000,3911.390000,3927.900000,3958.860000,3899.000000,3921.710000,3940.280000,3890.740000,3624.480000,3653.380000,3337.580000,3296.300000,3091.960000,3203.410000,3283.910000,3170.390000,3030.030000,3188.970000,3168.330000,3085.760000,3166.260000,3131.170000,3541.920000,2817.440000,2807.120000,2984.620000,2982.560000,3091.960000,3300.420000
684.416000,17686.100000,12128.600000,10155.000000,8982.390000,8575.690000,7913.010000,7751.980000,8121.520000,7225.550000,6410.090000,5739.150000,5423.290000,5194.140000,4597.510000,4213.530000,4182.560000,4081.400000,3943.080000,3689.160000,3544.650000,3259.750000,3111.110000,2908.800000,2758.090000,2776.670000,2925.310000,3170.980000,3294.850000,3716.000000,3823.350000,4099.980000,4539.710000,5910.500000,3996.760000,3860.510000,3907.990000,3843.990000,3810.960000,3957.540000,3794.440000,3825.410000,3606.580000,3503.360000,3474.460000,3503.360000,3476.520000,3519.870000,3666.450000,3286.590000,2958.350000,3073.950000,3303.110000,3127.630000,3115.240000,3274.210000,3259.750000,3263.880000,3106.990000,3319.620000,3460.010000,3759.350000,4044.240000,3433.170000,3841.930000,3534.330000,3488.910000,3521.940000,3499.230000,3381.560000,3668.510000,3800.640000,3819.220000,3835.730000,3827.480000,3998.820000,4149.530000,3829.540000,4000.890000,3980.240000,3881.150000,3569.420000,3590.070000,3377.430000,3263.880000,3243.240000,3195.760000,3280.400000,3197.820000,3146.210000,3228.790000,3152.400000,3026.470000,3086.340000,3086.340000,3629.290000,2762.220000,2801.450000,2931.510000,3053.310000,3142.080000,3356.780000
685.627000,17900.000000,12285.700000,10148.600000,9275.210000,8519.480000,8149.880000,7769.950000,8273.770000,7431.320000,6281.210000,5874.440000,5504.830000,5102.190000,4654.120000,4340.270000,4164.760000,4129.660000,3890.140000,3762.120000,3576.280000,3278.950000,3140.610000,2923.800000,2820.560000,2799.910000,3004.330000,3181.900000,3440.010000,3563.900000,3764.180000,4034.680000,4567.400000,5983.870000,3960.340000,3972.730000,3819.930000,3894.270000,3830.260000,3904.590000,3807.540000,3842.650000,3547.380000,3491.630000,3528.790000,3429.680000,3448.260000,3574.220000,3698.110000,3270.690000,2975.420000,3107.570000,3283.080000,3214.940000,2981.610000,3320.250000,3332.630000,3291.340000,3165.380000,3287.210000,3456.520000,3722.890000,3931.430000,3594.870000,3826.130000,3613.450000,3613.450000,3539.120000,3442.070000,3470.980000,3714.630000,3667.140000,3778.640000,3859.170000,3805.480000,3947.950000,4100.750000,3927.300000,3900.460000,3923.180000,3809.610000,3648.550000,3747.660000,3458.590000,3268.620000,3264.490000,3245.910000,3281.010000,3144.730000,3126.150000,3258.300000,3229.390000,3186.030000,3179.840000,3109.630000,3644.420000,2717.320000,2760.680000,2969.220000,2960.960000,3190.160000,3349.150000
686.837000,17955.000000,12257.100000,10245.500000,9229.450000,8624.340000,8037.820000,7845.760000,8298.040000,7358.360000,6286.520000,5954.020000,5474.890000,5187.820000,4570.320000,4295.650000,4204.780000,4097.390000,3915.650000,3659.560000,3510.870000,3308.480000,3161.850000,2953.260000,2907.820000,2878.910000,2940.870000,3165.980000,3310.540000,3500.540000,3806.190000,4039.560000,4471.190000,5960.210000,4056.080000,3818.580000,3843.370000,3800.000000,3907.390000,4039.560000,3973.480000,3816.520000,3469.560000,3508.800000,3618.260000,3494.350000,3481.950000,3591.410000,3775.210000,3446.850000,2984.240000,3161.850000,3339.450000,3155.650000,3040.000000,3223.800000,3294.020000,3366.300000,3124.670000,3291.950000,3368.370000,3599.670000,3944.560000,3444.780000,3828.910000,3649.240000,3583.150000,3543.910000,3438.580000,3510.870000,3659.560000,3764.890000,3779.350000,3851.630000,4035.430000,3930.110000,4060.210000,3923.910000,3905.320000,3977.610000,3950.760000,3688.480000,3599.670000,3531.520000,3279.560000,3258.910000,3192.820000,3234.130000,3155.650000,3118.480000,3302.280000,3256.850000,3180.430000,3312.610000,3201.080000,3568.690000,2773.590000,2806.630000,2953.260000,3060.650000,3139.130000,3349.780000
688.048000,17691.900000,12238.700000,10202.000000,9152.690000,8533.010000,8082.700000,7671.650000,8107.490000,7334.960000,6304.220000,5773.360000,5490.370000,5201.190000,4664.130000,4401.800000,4164.260000,4178.710000,3903.990000,3804.840000,3488.800000,3286.370000,3114.930000,3001.320000,2815.420000,2829.880000,2999.260000,3185.160000,3288.440000,3697.430000,3932.910000,4091.960000,4494.750000,5955.130000,4044.450000,3978.350000,3885.400000,3831.690000,3850.280000,4013.470000,3839.960000,3798.640000,3536.310000,3470.210000,3556.970000,3451.620000,3408.240000,3530.120000,3703.630000,3265.720000,2937.290000,3133.520000,3234.730000,3207.880000,3081.880000,3346.280000,3319.420000,3329.750000,3162.440000,3230.600000,3482.610000,3693.300000,3928.780000,3540.440000,3893.660000,3499.130000,3658.180000,3451.620000,3488.800000,3554.900000,3687.100000,3738.740000,3873.010000,3862.680000,3961.830000,3893.660000,4075.430000,3860.610000,3870.940000,3999.010000,3953.560000,3716.020000,3649.920000,3511.520000,3317.360000,3232.670000,3224.410000,3189.290000,3187.230000,3135.590000,3290.510000,3212.010000,3191.360000,3286.370000,3143.850000,3699.490000,2819.550000,2749.320000,2893.910000,2945.550000,3086.010000,3377.260000
689.258000,17804.700000,12267.800000,10150.200000,9061.430000,8451.960000,8350.730000,7823.900000,8313.540000,7328.070000,6350.850000,5954.180000,5491.400000,5098.860000,4749.710000,4291.060000,4245.610000,4220.820000,3987.360000,3749.770000,3518.380000,3353.100000,3187.820000,2950.230000,2838.670000,2867.590000,2977.090000,3156.830000,3388.220000,3625.810000,3867.530000,4123.720000,4603.030000,5987.240000,4113.390000,3970.830000,3886.130000,3877.860000,3962.570000,4022.480000,3844.810000,3807.620000,3623.750000,3580.360000,3586.560000,3514.250000,3431.610000,3601.020000,3805.550000,3373.760000,2985.360000,3119.640000,3247.740000,3181.620000,3020.480000,3303.520000,3377.890000,3365.500000,3171.290000,3276.660000,3377.890000,3698.120000,3937.780000,3474.990000,3884.060000,3648.540000,3629.940000,3621.680000,3536.970000,3592.760000,3710.520000,3760.100000,3871.670000,4026.610000,3896.460000,3946.040000,4036.940000,3900.590000,4032.810000,3855.140000,3902.650000,3747.710000,3640.270000,3433.680000,3324.180000,3276.660000,3204.350000,3247.740000,3154.770000,3103.120000,3353.100000,3177.490000,3053.530000,3177.490000,3179.560000,3617.550000,2768.430000,2861.400000,2993.620000,3012.210000,3146.500000,3253.930000
690.468000,18045.700000,12193.700000,10253.400000,9211.910000,8666.380000,8100.200000,7651.790000,8331.630000,7420.360000,6308.650000,5783.790000,5628.810000,5271.330000,4727.870000,4343.520000,4308.400000,4151.350000,3981.910000,3711.210000,3591.360000,3417.790000,3202.880000,2913.590000,2909.460000,2837.140000,3035.510000,3238.010000,3475.650000,3634.760000,3789.740000,4054.230000,4525.370000,5814.780000,4045.970000,4008.770000,3903.390000,4019.100000,3831.060000,3839.330000,3847.590000,3880.660000,3576.900000,3483.910000,3614.090000,3432.250000,3432.250000,3612.030000,3692.620000,3366.130000,2969.380000,3091.300000,3264.880000,3176.020000,3151.220000,3426.050000,3322.730000,3260.740000,3147.090000,3362.000000,3349.600000,3651.290000,3957.110000,3471.510000,3859.990000,3663.690000,3543.840000,3492.180000,3378.530000,3558.300000,3707.080000,3769.070000,3791.800000,3812.470000,3955.050000,3946.780000,3963.310000,3979.840000,3895.120000,3942.650000,3921.980000,3682.280000,3711.210000,3473.580000,3341.330000,3306.200000,3264.880000,3341.330000,3118.160000,3093.370000,3297.940000,3258.680000,3207.020000,3256.610000,3093.370000,3659.550000,2795.810000,2861.930000,2971.450000,3016.910000,3072.700000,3322.730000
691.678000,17980.800000,12289.000000,10247.000000,9219.830000,8614.270000,8140.980000,7849.570000,8157.520000,7241.940000,6305.700000,5875.810000,5526.530000,5218.580000,4683.290000,4226.530000,4296.800000,4162.460000,4156.260000,3887.580000,3538.300000,3310.960000,3164.220000,3065.010000,2895.540000,2810.800000,3102.210000,3209.680000,3406.030000,3664.370000,3753.240000,4102.530000,4648.150000,6101.090000,4075.660000,3978.520000,3966.120000,3885.520000,3912.380000,4032.260000,3893.780000,3835.910000,3563.100000,3571.370000,3610.640000,3558.970000,3449.430000,3587.900000,3734.640000,3375.030000,3065.010000,3164.220000,3267.550000,3246.890000,3062.940000,3296.490000,3317.160000,3294.420000,3168.350000,3234.490000,3449.430000,3687.110000,4003.320000,3604.440000,3877.250000,3658.170000,3656.110000,3523.830000,3567.230000,3519.700000,3678.840000,3687.110000,3949.590000,3930.990000,3904.120000,3986.790000,4030.190000,3850.380000,4106.660000,4054.990000,3821.450000,3703.640000,3695.370000,3370.890000,3325.420000,3228.290000,3368.830000,3321.290000,3102.210000,3174.550000,3267.550000,3290.290000,3145.610000,3197.280000,3087.750000,3693.310000,2895.540000,2891.400000,3034.010000,3044.340000,3149.750000,3352.290000
692.888000,18046.200000,12338.800000,10370.900000,9304.250000,8768.850000,8233.460000,7594.710000,8318.220000,7394.200000,6346.150000,5697.070000,5504.820000,5302.240000,4700.700000,4372.020000,4167.380000,4202.520000,3966.860000,3737.410000,3541.030000,3363.250000,3228.890000,3001.500000,2964.290000,2850.600000,3003.570000,3160.670000,3452.140000,3644.390000,3753.950000,4233.530000,4516.730000,5932.720000,4146.710000,4035.080000,3877.980000,3875.910000,3859.370000,4101.230000,3989.600000,3851.100000,3640.250000,3549.300000,3600.980000,3445.940000,3479.020000,3627.850000,3764.280000,3332.250000,3069.720000,3243.360000,3233.020000,3096.590000,3212.350000,3452.140000,3326.050000,3330.180000,3195.820000,3363.250000,3445.940000,3654.720000,4004.070000,3671.260000,3758.080000,3716.740000,3578.240000,3476.950000,3460.410000,3532.760000,3780.820000,3700.200000,3849.040000,3919.320000,3973.060000,3894.510000,4095.030000,3987.530000,3999.940000,4074.350000,3975.130000,3611.310000,3634.050000,3443.870000,3439.740000,3288.840000,3350.850000,3251.630000,3166.880000,3117.260000,3305.370000,3228.890000,3129.670000,3249.560000,3166.880000,3600.980000,2838.200000,2920.880000,3046.980000,3059.380000,3185.480000,3350.850000
694.097000,17791.200000,12452.800000,10217.800000,9212.950000,8642.310000,8102.680000,7711.920000,8249.480000,7288.070000,6368.020000,5780.840000,5698.140000,5257.750000,4738.800000,4343.900000,4232.250000,4263.260000,4017.230000,3736.040000,3487.940000,3390.760000,3148.860000,2958.650000,2844.930000,2813.920000,3111.650000,3153.000000,3450.720000,3667.810000,3886.970000,4073.050000,4565.120000,6028.940000,3967.610000,3872.500000,3833.220000,3889.040000,3827.010000,4002.750000,3920.050000,3787.730000,3645.070000,3539.630000,3630.600000,3479.670000,3337.010000,3558.230000,3771.190000,3405.240000,3016.540000,3142.660000,3330.800000,3256.370000,3144.730000,3355.610000,3341.140000,3283.250000,3235.700000,3378.360000,3347.340000,3601.650000,3940.730000,3566.500000,3917.980000,3624.390000,3653.340000,3556.170000,3436.250000,3485.870000,3686.420000,3748.450000,3876.630000,3891.110000,3924.190000,3903.510000,4122.670000,3876.630000,4004.820000,4114.400000,3884.900000,3694.690000,3717.430000,3481.730000,3345.280000,3322.530000,3281.180000,3334.940000,3099.240000,3299.790000,3316.330000,3093.040000,3202.620000,3221.220000,3241.900000,3669.880000,2770.500000,2933.840000,3026.880000,3026.880000,3148.860000,3454.860000
695.306000,18079.900000,12204.900000,10122.500000,9214.680000,8497.110000,8230.340000,7841.570000,8234.480000,7440.400000,6431.250000,5986.640000,5637.160000,5295.960000,4750.020000,4421.220000,4177.210000,4173.070000,4096.560000,3836.000000,3560.970000,3441.030000,3246.640000,2950.930000,2946.790000,2928.180000,3008.830000,3277.660000,3397.600000,3643.680000,3804.980000,4111.040000,4619.750000,5965.960000,4100.700000,3984.890000,4026.250000,3883.560000,3939.400000,3947.670000,3825.660000,3893.900000,3567.170000,3498.930000,3521.680000,3542.360000,3387.260000,3579.580000,3809.120000,3335.560000,3046.050000,3199.080000,3343.840000,3234.240000,3236.300000,3329.360000,3292.140000,3269.390000,3174.270000,3364.510000,3558.900000,3819.460000,3941.470000,3519.610000,3802.910000,3670.570000,3604.390000,3536.150000,3525.810000,3544.420000,3763.620000,3742.950000,3786.370000,3904.240000,3964.210000,4034.520000,4113.100000,3858.750000,4003.500000,3986.960000,4059.340000,3620.940000,3728.470000,3428.620000,3343.840000,3310.750000,3366.580000,3252.850000,3062.600000,3118.430000,3329.360000,3302.480000,3188.740000,3304.540000,3279.730000,3529.950000,2837.190000,2915.770000,3006.760000,3031.580000,3122.570000,3360.380000
696.515000,17866.100000,12378.900000,10374.700000,9175.040000,8633.140000,8184.310000,7679.650000,8202.930000,7325.960000,6480.020000,5938.130000,5555.490000,5284.540000,4661.980000,4380.690000,4351.730000,4192.470000,4031.140000,3722.960000,3574.040000,3406.510000,3226.570000,3017.670000,2885.300000,2829.450000,3075.580000,3199.680000,3480.970000,3733.300000,3902.910000,4051.820000,4624.750000,6078.770000,4144.900000,4000.120000,3998.050000,3958.750000,3944.270000,4082.850000,3969.090000,3894.630000,3600.930000,3518.200000,3485.110000,3468.560000,3520.270000,3648.500000,3687.800000,3441.670000,3032.150000,3218.290000,3346.530000,3170.720000,3081.790000,3423.060000,3201.750000,3363.080000,3274.140000,3375.490000,3520.270000,3768.470000,4072.510000,3615.410000,3876.020000,3642.300000,3706.420000,3528.540000,3418.920000,3551.290000,3685.730000,3735.370000,3907.040000,3842.920000,3921.520000,4086.990000,4053.890000,3882.220000,3818.110000,4029.070000,3952.550000,3751.920000,3669.190000,3342.390000,3412.720000,3218.290000,3336.190000,3292.750000,3191.410000,3154.180000,3272.070000,3261.730000,3181.060000,3255.520000,3267.930000,3582.320000,2841.860000,2914.250000,3019.740000,2988.710000,3166.590000,3361.010000
697.724000,18055.600000,12294.300000,10250.400000,9294.670000,8593.380000,8175.500000,7830.030000,8210.670000,7267.340000,6187.480000,5875.110000,5539.980000,5289.670000,4731.120000,4404.260000,4191.190000,4209.800000,4062.930000,3868.470000,3485.760000,3299.580000,3117.530000,3030.650000,2776.200000,2842.390000,3057.540000,3274.750000,3568.510000,3709.180000,3930.530000,4162.220000,4660.780000,5993.020000,4100.160000,4083.610000,3922.260000,3988.450000,3988.450000,3932.600000,3976.040000,3882.950000,3756.760000,3558.160000,3512.650000,3485.760000,3642.980000,3593.330000,3690.560000,3475.420000,2918.940000,3094.780000,3398.870000,3256.130000,3163.040000,3409.220000,3243.720000,3223.030000,3210.620000,3398.870000,3338.880000,3738.140000,3926.390000,3489.900000,3872.610000,3696.770000,3680.220000,3676.080000,3458.870000,3568.510000,3810.550000,3868.470000,3860.190000,3986.380000,3880.880000,4040.170000,4013.280000,3769.170000,3957.420000,3936.740000,3945.010000,3667.810000,3634.710000,3520.930000,3349.230000,3340.950000,3243.720000,3322.330000,3218.900000,3121.670000,3276.820000,3276.820000,3169.250000,3216.830000,3216.830000,3659.530000,2869.290000,2782.400000,2966.520000,2937.550000,3194.070000,3382.320000
698.932000,17953.500000,12302.800000,10409.600000,9124.680000,8686.030000,7988.750000,7754.940000,8359.110000,7537.690000,6279.680000,5834.830000,5671.370000,5255.480000,4802.350000,4359.570000,4334.740000,4309.910000,4043.000000,3831.950000,3625.040000,3358.130000,3167.770000,3078.800000,2894.650000,2882.240000,3020.870000,3296.060000,3428.480000,3794.710000,3821.600000,4158.870000,4564.410000,6004.490000,4103.000000,3991.270000,3875.400000,3906.440000,3904.370000,4071.960000,3883.680000,3956.100000,3509.170000,3517.450000,3625.040000,3399.510000,3527.790000,3589.870000,3728.500000,3440.890000,3008.450000,3116.050000,3364.340000,3215.360000,3116.050000,3395.370000,3360.200000,3360.200000,3157.430000,3347.780000,3378.820000,3685.040000,3914.710000,3625.040000,3894.020000,3645.730000,3608.490000,3486.410000,3517.450000,3610.560000,3740.910000,3761.600000,3860.920000,3889.880000,3910.580000,3949.890000,3997.480000,3943.680000,3991.270000,4076.100000,3954.030000,3697.460000,3749.190000,3502.960000,3411.930000,3289.850000,3289.850000,3351.920000,3190.530000,3202.950000,3198.810000,3277.430000,3134.670000,3227.780000,3196.740000,3620.900000,2836.720000,2985.690000,3012.590000,3066.390000,3072.590000,3405.720000
700.141000,17830.600000,12191.300000,10440.500000,9217.440000,8776.640000,8091.650000,7708.790000,8292.390000,7214.190000,6369.840000,5910.420000,5500.660000,5244.050000,4641.830000,4335.550000,4300.370000,4103.770000,4103.770000,3764.370000,3634.000000,3406.360000,3176.640000,2930.380000,2812.420000,2797.930000,3029.710000,3226.310000,3431.190000,3636.070000,3878.200000,4271.400000,4635.620000,5941.460000,4035.480000,3946.490000,3861.640000,3965.110000,3977.530000,3942.350000,3960.970000,3871.990000,3522.250000,3565.700000,3691.940000,3540.870000,3427.050000,3571.910000,3787.140000,3338.060000,3108.350000,3230.450000,3344.270000,3238.730000,3240.800000,3362.900000,3327.720000,3398.080000,3135.250000,3367.040000,3427.050000,3613.300000,4018.920000,3590.540000,3826.460000,3720.920000,3658.830000,3561.570000,3398.080000,3602.960000,3667.110000,3795.420000,3919.590000,4023.060000,4025.130000,4010.640000,4130.670000,3907.170000,3981.670000,3878.200000,3911.310000,3677.460000,3729.190000,3466.370000,3360.830000,3244.940000,3284.260000,3373.240000,3168.370000,3133.180000,3238.730000,3228.380000,3174.570000,3282.190000,3155.950000,3687.800000,2818.620000,2882.780000,3040.060000,2980.040000,3081.450000,3354.620000
701.349000,17869.100000,12448.200000,10378.300000,9225.380000,8652.020000,7985.530000,7689.540000,8327.060000,7372.850000,6381.390000,5950.850000,5570.000000,5106.350000,4708.940000,4230.800000,4272.200000,4282.540000,4077.630000,3723.680000,3564.300000,3309.710000,3168.960000,3024.070000,2860.550000,2897.810000,3088.230000,3195.870000,3516.700000,3713.330000,3893.410000,4224.590000,4597.160000,5923.950000,4007.250000,3951.370000,3924.460000,3988.620000,3878.920000,3957.580000,3878.920000,3847.870000,3647.100000,3450.460000,3568.440000,3539.460000,3411.130000,3640.890000,3715.400000,3438.040000,2961.970000,3231.050000,3415.270000,3210.360000,3183.450000,3404.920000,3286.940000,3479.440000,3257.960000,3406.990000,3452.530000,3676.080000,4102.470000,3593.280000,3932.740000,3551.880000,3729.890000,3599.490000,3560.160000,3539.460000,3705.050000,3791.990000,3914.110000,4003.110000,3914.110000,4011.390000,4025.880000,3872.710000,3843.730000,3967.930000,3953.440000,3702.980000,3663.660000,3429.760000,3305.570000,3301.430000,3266.240000,3317.990000,3094.440000,3228.990000,3264.170000,3295.220000,3142.050000,3295.220000,3162.750000,3593.280000,2810.870000,2920.580000,3024.070000,3011.650000,3125.490000,3527.050000
702.557000,18065.000000,12498.100000,10272.600000,9160.850000,8680.560000,8169.210000,7773.790000,8328.610000,7295.560000,6279.070000,5800.840000,5498.580000,5291.560000,4798.840000,4225.380000,4227.450000,4260.570000,4144.640000,3703.680000,3567.040000,3293.770000,3266.850000,2945.970000,3022.560000,2805.190000,3008.070000,3194.400000,3444.900000,3627.080000,3844.450000,4101.160000,4606.310000,5941.620000,4018.350000,3943.830000,3906.560000,3883.790000,3925.190000,4084.600000,3904.490000,3921.050000,3571.180000,3579.460000,3600.160000,3444.900000,3467.670000,3550.480000,3753.360000,3268.920000,3063.970000,3117.800000,3225.450000,3219.240000,3231.660000,3415.910000,3231.660000,3357.940000,3080.530000,3347.590000,3488.370000,3811.330000,4088.740000,3567.040000,3902.420000,3585.670000,3672.620000,3531.850000,3384.860000,3569.110000,3718.170000,3711.960000,3939.690000,3848.590000,3933.470000,3914.840000,4068.040000,3914.840000,3923.120000,3966.600000,3972.810000,3656.060000,3649.850000,3471.810000,3318.610000,3393.140000,3213.030000,3389.000000,3165.410000,3121.940000,3273.060000,3324.820000,3159.200000,3213.030000,3161.270000,3571.180000,2782.420000,2968.740000,3072.250000,3103.300000,3080.530000,3471.810000
703.764000,18269.200000,12461.100000,10423.600000,9249.540000,8655.260000,8054.780000,7905.690000,8319.820000,7408.740000,6427.260000,5915.810000,5630.060000,5273.910000,4772.820000,4362.830000,4248.950000,4137.130000,3967.340000,3785.120000,3706.440000,3344.080000,3070.760000,3060.400000,2876.120000,2878.190000,2967.220000,3248.830000,3526.300000,3673.310000,3760.280000,4097.790000,4596.810000,5859.900000,4060.520000,3923.860000,3936.280000,3925.930000,3942.490000,4064.660000,3851.390000,3853.460000,3578.060000,3580.130000,3677.450000,3526.300000,3449.680000,3644.320000,3623.620000,3329.580000,3058.330000,3244.690000,3389.630000,3145.300000,3244.690000,3476.600000,3304.740000,3292.310000,3124.590000,3383.420000,3443.470000,3702.300000,4041.880000,3565.640000,3938.350000,3596.700000,3658.820000,3484.880000,3501.450000,3588.410000,3739.570000,3816.180000,3828.610000,3956.990000,3938.350000,3979.760000,3940.420000,3973.550000,3907.290000,3981.840000,3870.020000,3745.780000,3623.620000,3445.540000,3234.340000,3344.080000,3205.350000,3348.220000,3155.650000,3161.860000,3246.760000,3188.780000,3097.670000,3244.690000,3250.900000,3671.240000,2797.430000,2944.450000,3108.030000,3041.770000,3176.360000,3263.320000
704.971000,17868.800000,12264.600000,10305.400000,9207.780000,8511.910000,8103.920000,7838.830000,8315.160000,7428.770000,6401.540000,5751.240000,5600.050000,5229.340000,4643.240000,4301.520000,4226.960000,4158.620000,3992.940000,3829.320000,3663.640000,3326.070000,3237.010000,3040.260000,2901.510000,2860.090000,3046.480000,3241.150000,3323.990000,3700.920000,3990.860000,4108.910000,4521.050000,5900.350000,4063.350000,3922.520000,3876.960000,3775.480000,3792.050000,3995.010000,3963.940000,3827.250000,3647.070000,3454.470000,3541.450000,3462.750000,3435.830000,3574.590000,3850.040000,3328.140000,3048.550000,3208.020000,3338.490000,3187.310000,3147.960000,3462.750000,3406.840000,3292.930000,3156.240000,3404.760000,3435.830000,3719.560000,4081.990000,3570.450000,3889.380000,3591.160000,3589.090000,3531.100000,3510.390000,3500.030000,3721.630000,3669.860000,3883.170000,3963.940000,3932.880000,3963.940000,4015.720000,3947.370000,3955.660000,4067.490000,3963.940000,3584.940000,3715.420000,3506.250000,3270.150000,3336.420000,3321.920000,3263.940000,3137.600000,3203.880000,3270.150000,3274.290000,3179.020000,3108.610000,3197.660000,3553.880000,2688.190000,2849.730000,3031.980000,3050.620000,3075.470000,3357.130000
706.179000,18013.000000,12387.000000,10466.800000,9190.860000,8575.650000,8138.580000,7821.650000,8148.940000,7368.010000,6388.240000,5864.170000,5605.240000,5253.100000,4743.530000,4354.110000,4180.110000,4149.040000,4064.110000,3759.610000,3511.040000,3351.550000,3150.620000,2873.050000,2831.620000,2827.480000,3024.260000,3189.980000,3403.330000,3660.190000,3890.110000,4055.830000,4608.890000,5944.950000,4082.750000,3939.830000,3948.110000,3917.040000,3842.470000,4020.610000,3809.330000,3892.180000,3639.470000,3513.120000,3513.120000,3515.190000,3334.970000,3515.190000,3740.970000,3260.400000,3086.400000,3187.900000,3353.620000,3245.900000,3071.900000,3353.620000,3349.470000,3332.900000,3270.760000,3337.050000,3475.830000,3691.260000,4039.250000,3506.900000,3892.180000,3593.900000,3724.400000,3583.540000,3498.620000,3475.830000,3813.470000,3877.680000,3885.970000,3879.760000,3896.330000,3836.260000,4082.750000,3832.110000,4001.970000,4012.330000,3970.900000,3666.400000,3653.970000,3469.620000,3276.970000,3247.970000,3185.830000,3363.970000,3098.830000,3241.760000,3250.050000,3233.470000,3187.900000,3276.970000,3177.550000,3660.190000,2850.260000,2804.690000,2931.050000,2982.830000,3131.980000,3378.470000
707.386000,18204.900000,12234.000000,10280.300000,9287.880000,8749.210000,8119.380000,7756.820000,8200.180000,7301.020000,6414.290000,5867.340000,5595.930000,5229.220000,4692.630000,4396.360000,4301.060000,4100.090000,4069.020000,3803.830000,3546.920000,3362.530000,3246.510000,2939.880000,2867.370000,2811.430000,2999.970000,3223.720000,3470.270000,3754.100000,3934.350000,4042.080000,4557.960000,5883.910000,4017.220000,3940.560000,3913.630000,3841.120000,3915.700000,4124.950000,3791.390000,3868.050000,3596.650000,3652.580000,3607.000000,3449.550000,3389.470000,3563.500000,3911.560000,3319.020000,2950.240000,3157.420000,3331.450000,3213.360000,3217.510000,3343.890000,3416.400000,3337.670000,3225.790000,3345.960000,3308.660000,3611.150000,3892.910000,3482.700000,3861.840000,3716.810000,3650.510000,3517.920000,3455.760000,3604.930000,3720.950000,3801.750000,3913.630000,3965.430000,3890.840000,3915.700000,3975.780000,3944.710000,3886.700000,3996.500000,3944.710000,3615.290000,3720.950000,3410.180000,3298.310000,3329.380000,3281.730000,3273.440000,3169.850000,3244.440000,3267.230000,3213.360000,3151.210000,3229.940000,3159.500000,3609.080000,2834.220000,2832.150000,3008.250000,2958.530000,3236.150000,3428.830000
708.592000,17959.700000,12337.800000,10249.000000,9409.810000,8659.670000,8247.310000,7731.330000,8284.610000,7383.210000,6461.080000,5845.640000,5613.560000,5302.730000,4656.210000,4359.880000,4202.400000,4146.450000,4032.480000,3792.100000,3537.220000,3294.780000,3247.120000,3019.180000,2836.830000,2818.180000,2994.310000,3197.390000,3410.820000,3671.920000,3868.770000,4049.060000,4623.050000,6027.990000,3997.250000,3939.230000,3908.150000,3935.080000,3819.040000,3976.530000,3912.290000,3850.130000,3688.490000,3435.690000,3711.290000,3518.580000,3481.280000,3560.020000,3711.290000,3249.190000,3046.120000,3164.230000,3301.000000,3251.260000,3155.940000,3356.940000,3377.670000,3251.260000,3178.740000,3336.220000,3454.340000,3700.930000,4034.550000,3620.110000,3901.930000,3669.840000,3667.770000,3622.180000,3373.520000,3497.850000,3736.150000,3827.330000,3922.650000,3794.180000,3810.750000,3964.100000,4040.770000,3837.690000,4071.850000,3937.160000,3926.800000,3560.020000,3688.490000,3477.130000,3303.070000,3367.310000,3307.210000,3348.660000,3180.810000,3178.740000,3284.420000,3207.750000,3201.530000,3263.700000,3097.920000,3593.170000,2809.890000,2857.550000,3006.740000,2971.520000,3180.810000,3348.660000
